"drama","character","corpus","scenes","actives","passives","presence","Speaker.figure_surface","nfig","length","V1","lastAct","tokens","types","utterances","utteranceLengthMean","utteranceLengthSd","firstBegin","lastEnd","TTR","Liebe","Familie","Krieg","Ratio","Religion","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","degree","wdegree","between","close","eigen","type"
"pm7m.0","hakam","qd",23,10,12,-0.0869565217391304,"HAKAM",17,15388,"pm7m.0","1",1656,656,72,23,23.6238122884994,910,75701,39.6135265700483,6.70960815888352e-06,2.22009093492469e-05,1.70905113480995e-05,1.16127833519138e-05,0,0.558117195004803,0.0124879923150817,0.0153698366954851,0.0365033621517771,0.0278578290105668,0.00960614793467819,0.00768491834774256,0.0182516810758886,0.010566762728146,0.303554274735831,0.8125,34,0.165185185185185,0.571428571428571,0.874009148626537,"schemer"
"pm7m.0","irad","qd",23,4,5,-0.0434782608695652,"IRAD",17,15388,"pm7m.0","1",1092,492,43,25.3953488372093,28.0188198103684,6946,75287,45.0549450549451,3.56125356125356e-05,4.04007756948933e-05,1.72783191651116e-05,1.76105945336715e-05,1.16656167611582e-05,0.448467966573816,0.0153203342618384,0.0194986072423398,0.157381615598886,0.0125348189415042,0.0139275766016713,0.0236768802228412,0.0501392757660167,0.0167130919220056,0.242339832869081,0.6875,19,0.11505291005291,0.615384615384615,0.534988223597725,"old_person"
"pm7m.0","soliman","qd",23,6,5,0.0434782608695652,"SOLIMAN",17,15388,"pm7m.0","1",1516,580,72,21.0555555555556,25.3654355534016,13486,72241,38.2585751978892,1.83230724127822e-05,3.39515753530964e-05,1.86687907601932e-05,3.17130099451999e-06,1.26044065005126e-05,0.526086956521739,0.0152173913043478,0.016304347826087,0.0456521739130435,0.0141304347826087,0.0119565217391304,0.0130434782608696,0.0684782608695652,0.0108695652173913,0.278260869565217,0.8125,28,0.0320238095238095,0.5,0.654111127049841,"citizen"
"qd2g.0","chrysothemis","qd",1,1,0,1,"CHRYSOTHEMIS",19,13891,"qd2g.0","1",1614,527,64,25.21875,44.1575349948952,7243,69308,32.6517967781908,3.09789343246592e-05,0.000159450397259275,2.63028687662201e-05,8.93623105519016e-06,1.18390831813984e-05,0.494505494505495,0.00699300699300699,0.00899100899100899,0.0549450549450549,0.00899100899100899,0.00699300699300699,0.012987012987013,0.0669330669330669,0.004995004995005,0.333666333666334,1,18,0,1,1,"sister"
"qd2g.0","chrysothemis","qd",1,1,0,1,"CHRYSOTHEMIS",19,13891,"qd2g.0","1",1614,527,64,25.21875,44.1575349948952,7243,69308,32.6517967781908,3.09789343246592e-05,0.000159450397259275,2.63028687662201e-05,8.93623105519016e-06,1.18390831813984e-05,0.494505494505495,0.00699300699300699,0.00899100899100899,0.0549450549450549,0.00899100899100899,0.00699300699300699,0.012987012987013,0.0669330669330669,0.004995004995005,0.333666333666334,1,18,0,1,1,"daughter"
"qd2g.0","elektra","qd",1,1,0,1,"ELEKTRA",19,13891,"qd2g.0","1",5583,1420,140,39.8785714285714,74.3505664521626,4823,69162,25.4343542898083,3.9803371345553e-05,0.000123800191758595,2.02771891760364e-05,1.03335675608647e-05,1.14086096213368e-05,0.498836532867946,0.00174520069808028,0.0058173356602676,0.0840605002908668,0.00349040139616056,0.00203606748109366,0.0136707388016289,0.054392088423502,0.0029086678301338,0.33304246655032,1,18,0,1,1,"daughter"
"qd2g.0","elektra","qd",1,1,0,1,"ELEKTRA",19,13891,"qd2g.0","1",5583,1420,140,39.8785714285714,74.3505664521626,4823,69162,25.4343542898083,3.9803371345553e-05,0.000123800191758595,2.02771891760364e-05,1.03335675608647e-05,1.14086096213368e-05,0.498836532867946,0.00174520069808028,0.0058173356602676,0.0840605002908668,0.00349040139616056,0.00203606748109366,0.0136707388016289,0.054392088423502,0.0029086678301338,0.33304246655032,1,18,0,1,1,"sister"
"qd2g.0","orest","qd",1,1,0,1,"OREST",19,13891,"qd2g.0","1",663,296,31,21.3870967741935,22.5102605039788,49511,61247,44.6455505279035,2.51382604323781e-05,0.000155265726199982,1.42292040183272e-05,0,1.92139570183782e-05,0.471238938053097,0.0199115044247788,0.0199115044247788,0.0663716814159292,0.0176991150442478,0.0243362831858407,0.0287610619469027,0.0730088495575221,0.0132743362831858,0.265486725663717,1,18,0,1,1,"father"
"qkmq.0","amtmann","qd",70,14,10,0.0571428571428571,"AMTMANN",20,35285,"qkmq.0","1",1613,620,110,14.6636363636364,17.7010222442211,115418,179156,38.4376937383757,1.37769511607081e-05,3.64684001312862e-05,5.8487056814327e-06,4.17282655348371e-05,4.34368842328059e-05,0.584973166368515,0.0152057245080501,0.0125223613595707,0.0259391771019678,0.018783542039356,0.0134168157423971,0.00715563506261181,0.0152057245080501,0.198568872987478,0.108228980322004,0.421052631578947,37,0.00194931773879142,0.333333333333333,0.465904355259202,"schemer"
"qkmq.0","amtmann","qd",70,14,10,0.0571428571428571,"AMTMANN",20,35285,"qkmq.0","1",1613,620,110,14.6636363636364,17.7010222442211,115418,179156,38.4376937383757,1.37769511607081e-05,3.64684001312862e-05,5.8487056814327e-06,4.17282655348371e-05,4.34368842328059e-05,0.584973166368515,0.0152057245080501,0.0125223613595707,0.0259391771019678,0.018783542039356,0.0134168157423971,0.00715563506261181,0.0152057245080501,0.198568872987478,0.108228980322004,0.421052631578947,37,0.00194931773879142,0.333333333333333,0.465904355259202,"official"
"qkmq.0","anton","qd",70,10,11,-0.0142857142857143,"ANTON",20,35285,"qkmq.0","1",2974,822,141,21.0921985815603,25.0328072477527,4866,178708,27.6395427034297,5.23051632668311e-05,0.000126092804303968,9.51643806067681e-06,3.39480626972221e-05,4.28340736489062e-05,0.568778979907264,0.00412158681092221,0.00721277691911386,0.0273055126223596,0.00463678516228748,0.00412158681092221,0.00412158681092221,0.0231839258114374,0.205564142194745,0.150953116950026,0.631578947368421,31,0.180701754385965,0.422222222222222,0.277323193748972,"son"
"qkmq.0","oberförster","qd",70,43,37,0.0857142857142857,"OBERFÖRSTER",20,35285,"qkmq.0","1",7861,1625,368,21.3614130434783,24.8467198623103,14951,181094,20.6716702709579,3.0389122107733e-05,0.000101955296811512,7.80063029092751e-06,3.11909817697885e-05,4.29435972311913e-05,0.594811984717474,0.00482606072793083,0.00241303036396541,0.0197064146390509,0.00361954554594812,0.00482606072793083,0.00241303036396541,0.0303639654132314,0.224813995576111,0.112205911924392,0.526315789473684,95,0.0123781676413255,0.387755102040816,1,"official"
"qkmq.0","oberförster","qd",70,43,37,0.0857142857142857,"OBERFÖRSTER",20,35285,"qkmq.0","1",7861,1625,368,21.3614130434783,24.8467198623103,14951,181094,20.6716702709579,3.0389122107733e-05,0.000101955296811512,7.80063029092751e-06,3.11909817697885e-05,4.29435972311913e-05,0.594811984717474,0.00482606072793083,0.00241303036396541,0.0197064146390509,0.00361954554594812,0.00482606072793083,0.00241303036396541,0.0303639654132314,0.224813995576111,0.112205911924392,0.526315789473684,95,0.0123781676413255,0.387755102040816,1,"father"
"qkmq.0","pastor","qd",70,25,16,0.128571428571429,"PASTOR",20,35285,"qkmq.0","1",3333,1077,159,20.9622641509434,25.7937012212144,65982,180359,32.3132313231323,7.33406674000733e-05,0.000103686839272163,2.54742455377613e-05,4.18311061875418e-05,5.1597516439542e-05,0.596562641338761,0.00542740841248304,0.039348710990502,0.04161013116237,0.00497512437810945,0.00452284034373587,0.00814111261872456,0.0226142017186793,0.181818181818182,0.0949796472184532,0.473684210526316,64,0,0.316666666666667,0.759148702874734,"cleric"
"qkmq.0","wirtin","qd",70,7,6,0.0142857142857143,"WIRTIN",20,35285,"qkmq.0","0",1402,506,63,22.2539682539683,25.5778181709479,87994,153978,36.0912981455064,3.96259312093834e-06,6.81799110514391e-05,1.34578634296019e-05,2.74333369911116e-05,4.54310039343249e-05,0.585869565217391,0.0217391304347826,0.00760869565217391,0.0315217391304348,0.0173913043478261,0.00869565217391304,0.0108695652173913,0.0260869565217391,0.215217391304348,0.075,0.578947368421053,17,0.279852408799777,0.431818181818182,0.076710872726034,"low_social_status"
"qkn4.0","frau_von_wallenfeld","qd",66,22,6,0.242424242424242,"FRAU VON WALLENFELD",15,31525,"qkn4.0","1",2197,691,166,13.2349397590361,14.6448537552104,3271,164863,31.45197997269,6.82749203459263e-05,0.000117138343730756,1.28820604426276e-05,2.1882987290361e-05,3.18906209683732e-05,0.507703081232493,0.00560224089635854,0.0553221288515406,0.0259103641456583,0.0119047619047619,0.0280112044817927,0.0189075630252101,0.0413165266106443,0.151260504201681,0.15406162464986,0.785714285714286,48,0,0.388888888888889,0.905638269666636,"aristocrat"
"qkn4.0","geheimerath","qd",66,15,8,0.106060606060606,"GEHEIMERATH",15,31525,"qkn4.0","1",1397,550,162,8.62345679012346,6.85068381416949,33667,163439,39.3700787401575,2.38606537819136e-05,7.36873131500274e-05,6.75301522129631e-06,2.06486426958868e-05,1.82374423810805e-05,0.484309623430962,0.0198744769874477,0.0156903765690377,0.0282426778242678,0.0167364016736402,0.0679916317991632,0.00732217573221757,0.00732217573221757,0.286610878661088,0.0658995815899582,0.928571428571429,37,0.153846153846154,0.518518518518518,0.56020637075054,"official"
"qkn4.0","general","qd",66,15,14,0.0151515151515152,"GENERAL",15,31525,"qkn4.0","1",2943,871,141,20.8723404255319,20.558575222947,125723,165067,29.5956506965681,2.26526220410012e-05,9.24426855349683e-05,2.56444777822656e-05,4.08400637758436e-05,1.73141060185997e-05,0.557786218122626,0.00868149755832881,0.015735214324471,0.0271296798697775,0.00651112316874661,0.0151926207270754,0.00379815518176886,0.0282148670645686,0.238741182854042,0.0982094411285947,0.857142857142857,35,0.0267399267399267,0.5,0.556279879620505,"military"
"qkn4.0","general","qd",66,15,14,0.0151515151515152,"GENERAL",15,31525,"qkn4.0","1",2943,871,141,20.8723404255319,20.558575222947,125723,165067,29.5956506965681,2.26526220410012e-05,9.24426855349683e-05,2.56444777822656e-05,4.08400637758436e-05,1.73141060185997e-05,0.557786218122626,0.00868149755832881,0.015735214324471,0.0271296798697775,0.00651112316874661,0.0151926207270754,0.00379815518176886,0.0282148670645686,0.238741182854042,0.0982094411285947,0.857142857142857,35,0.0267399267399267,0.5,0.556279879620505,"judiciary"
"qkn4.0","herr_von_wallenfeld","qd",66,28,21,0.106060606060606,"HERR VON WALLENFELD",15,31525,"qkn4.0","1",5780,1345,324,17.8395061728395,20.6503888164197,12326,164863,23.2698961937716,5.57477893118032e-05,9.15937309179727e-05,2.36665143304825e-05,3.743013042321e-05,3.63652392391951e-05,0.514084507042254,0.0037919826652221,0.00947995666305525,0.0249187432286024,0.00352112676056338,0.011646803900325,0.0075839653304442,0.0325027085590466,0.22887323943662,0.163596966413868,0.857142857142857,56,0,0.341463414634146,1,"opponent"
"qkn4.0","herr_von_wallenfeld","qd",66,28,21,0.106060606060606,"HERR VON WALLENFELD",15,31525,"qkn4.0","1",5780,1345,324,17.8395061728395,20.6503888164197,12326,164863,23.2698961937716,5.57477893118032e-05,9.15937309179727e-05,2.36665143304825e-05,3.743013042321e-05,3.63652392391951e-05,0.514084507042254,0.0037919826652221,0.00947995666305525,0.0249187432286024,0.00352112676056338,0.011646803900325,0.0075839653304442,0.0325027085590466,0.22887323943662,0.163596966413868,0.857142857142857,56,0,0.341463414634146,1,"aristocrat"
"qkn4.0","hofrath","qd",66,10,3,0.106060606060606,"HOFRATH",15,31525,"qkn4.0","1",1396,531,99,14.1010101010101,11.5639260947304,907,162986,38.0372492836676,2.78573702642471e-05,7.90072475981797e-05,1.01367789371249e-05,3.44390566453604e-05,2.28131330644425e-05,0.545161290322581,0.0182795698924731,0.0118279569892473,0.0397849462365591,0.0150537634408602,0.0397849462365591,0.010752688172043,0.0161290322580645,0.218279569892473,0.0849462365591398,0.785714285714286,25,0.162820512820513,0.5,0.434468385132684,"official"
"qkn4.0","hofrath","qd",66,10,3,0.106060606060606,"HOFRATH",15,31525,"qkn4.0","1",1396,531,99,14.1010101010101,11.5639260947304,907,162986,38.0372492836676,2.78573702642471e-05,7.90072475981797e-05,1.01367789371249e-05,3.44390566453604e-05,2.28131330644425e-05,0.545161290322581,0.0182795698924731,0.0118279569892473,0.0397849462365591,0.0150537634408602,0.0397849462365591,0.010752688172043,0.0161290322580645,0.218279569892473,0.0849462365591398,0.785714285714286,25,0.162820512820513,0.5,0.434468385132684,"judiciary"
"qkn4.0","lieutenant","qd",66,9,9,0,"LIEUTENANT",15,31525,"qkn4.0","1",2405,816,105,22.9047619047619,27.04893137713,55580,131750,33.9293139293139,6.00600600600601e-05,0.000149810443928091,5.49170360491115e-05,4.59779305933152e-05,2.64841029172239e-05,0.524271844660194,0.00841423948220065,0.0284789644012945,0.0375404530744337,0.00453074433656958,0.0220064724919094,0.0135922330097087,0.0343042071197411,0.194822006472492,0.132038834951456,0.642857142857143,17,0.0731684981684982,0.5,0.343669267556233,"father"
"qkn4.0","lieutenant","qd",66,9,9,0,"LIEUTENANT",15,31525,"qkn4.0","1",2405,816,105,22.9047619047619,27.04893137713,55580,131750,33.9293139293139,6.00600600600601e-05,0.000149810443928091,5.49170360491115e-05,4.59779305933152e-05,2.64841029172239e-05,0.524271844660194,0.00841423948220065,0.0284789644012945,0.0375404530744337,0.00453074433656958,0.0220064724919094,0.0135922330097087,0.0343042071197411,0.194822006472492,0.132038834951456,0.642857142857143,17,0.0731684981684982,0.5,0.343669267556233,"military"
"r0hz.0","hermann","qd",53,25,25,0,"HERMANN",71,28904,"r0hz.0","1",8237,2106,263,31.319391634981,35.0654334427687,5280,145571,25.5675610052203,2.4280684715309e-05,3.39215448228581e-05,5.78384234963728e-05,2.33468122262586e-05,1.23723234218135e-05,0.387507459717525,0.00855380942908295,0.00358066441217426,0.156156753530933,0.00556992241893774,0.00238710960811617,0.00437636761487965,0.322060871295007,0.00198925800676348,0.10781778396658,0.585714285714286,86,0.384371117212697,0.538461538461538,1,"military"
"r0hz.0","hermann","qd",53,25,25,0,"HERMANN",71,28904,"r0hz.0","1",8237,2106,263,31.319391634981,35.0654334427687,5280,145571,25.5675610052203,2.4280684715309e-05,3.39215448228581e-05,5.78384234963728e-05,2.33468122262586e-05,1.23723234218135e-05,0.387507459717525,0.00855380942908295,0.00358066441217426,0.156156753530933,0.00556992241893774,0.00238710960811617,0.00437636761487965,0.322060871295007,0.00198925800676348,0.10781778396658,0.585714285714286,86,0.384371117212697,0.538461538461538,1,"aristocrat"
"r0hz.0","hermann","qd",53,25,25,0,"HERMANN",71,28904,"r0hz.0","1",8237,2106,263,31.319391634981,35.0654334427687,5280,145571,25.5675610052203,2.4280684715309e-05,3.39215448228581e-05,5.78384234963728e-05,2.33468122262586e-05,1.23723234218135e-05,0.387507459717525,0.00855380942908295,0.00358066441217426,0.156156753530933,0.00556992241893774,0.00238710960811617,0.00437636761487965,0.322060871295007,0.00198925800676348,0.10781778396658,0.585714285714286,86,0.384371117212697,0.538461538461538,1,"strategist"
"r0hz.0","thusnelda","qd",53,14,14,0,"THUSNELDA",71,28904,"r0hz.0","1",2740,885,135,20.2962962962963,21.8492371785536,5122,140640,32.2992700729927,5.6772100567721e-05,1.34177758694719e-05,3.09874672910067e-05,1.93009545199326e-05,2.32460830350086e-06,0.388122375524895,0.0173965206958608,0.00719856028794241,0.117576484703059,0.00959808038392321,0.00659868026394721,0.00479904019196161,0.323935212957409,0.00539892021595681,0.119376124775045,0.285714285714286,42,0.0120943844949172,0.348258706467662,0.721383738229817,"beloved"
"r0hz.0","thusnelda","qd",53,14,14,0,"THUSNELDA",71,28904,"r0hz.0","1",2740,885,135,20.2962962962963,21.8492371785536,5122,140640,32.2992700729927,5.6772100567721e-05,1.34177758694719e-05,3.09874672910067e-05,1.93009545199326e-05,2.32460830350086e-06,0.388122375524895,0.0173965206958608,0.00719856028794241,0.117576484703059,0.00959808038392321,0.00659868026394721,0.00479904019196161,0.323935212957409,0.00539892021595681,0.119376124775045,0.285714285714286,42,0.0120943844949172,0.348258706467662,0.721383738229817,"married_person"
"r0hz.0","varus","qd",53,13,11,0.0377358490566038,"VARUS",71,28904,"r0hz.0","1",2234,848,65,34.3692307692308,38.6569727017202,59597,139002,37.958818263205,2.23813786929275e-05,1.31655168781926e-05,5.4897721322275e-05,1.93685007919565e-05,1.14045241747401e-05,0.322009907997169,0.00707714083510262,0.00424628450106157,0.169851380042463,0.0106157112526539,0.0092002830856334,0.0056617126680821,0.356687898089172,0.0113234253361642,0.103326256192498,0.285714285714286,37,0.0990018808547995,0.419161676646707,0.359630323913458,"military"
"r0hz.0","ventidius","qd",53,7,8,-0.0188679245283019,"VENTIDIUS",71,28904,"r0hz.0","1",1635,686,42,38.9285714285714,38.0688675423657,5413,132718,41.9571865443425,8.15494393476045e-05,3.59776938298255e-05,4.90450637585829e-05,2.94048459186074e-06,1.16870215625548e-05,0.316776007497657,0.0112464854732896,0.0131208997188379,0.186504217432052,0.00937207122774133,0.0121836925960637,0.0224929709465792,0.316776007497657,0.0084348641049672,0.103092783505155,0.2,23,0.0225843020974101,0.384615384615385,0.401521725945986,"schemer"
"r0hz.0","ventidius","qd",53,7,8,-0.0188679245283019,"VENTIDIUS",71,28904,"r0hz.0","1",1635,686,42,38.9285714285714,38.0688675423657,5413,132718,41.9571865443425,8.15494393476045e-05,3.59776938298255e-05,4.90450637585829e-05,2.94048459186074e-06,1.16870215625548e-05,0.316776007497657,0.0112464854732896,0.0131208997188379,0.186504217432052,0.00937207122774133,0.0121836925960637,0.0224929709465792,0.316776007497657,0.0084348641049672,0.103092783505155,0.2,23,0.0225843020974101,0.384615384615385,0.401521725945986,"official"
"r0n2.0","der_hauptmann","qd",24,2,1,0.0416666666666667,"DER HAUPTMANN",54,32494,"r0n2.0","1",1059,497,26,40.7307692307692,73.9510961067151,11275,118902,46.9310670443815,1.0492078480747e-05,0,2.22709213034725e-05,1.81593666012929e-05,6.0145672819569e-06,0.27,0.0228571428571429,0.0214285714285714,0.502857142857143,0.01,0.01,0.0285714285714286,0.08,0.01,0.0442857142857143,0.283018867924528,20,0.0460121543616902,0.456896551724138,0.100510174748007,"military"
"r0n2.0","die_oberpriesterin","qd",24,9,6,0.125,"DIE OBERPRIESTERIN",54,32494,"r0n2.0","1",2040,754,90,22.6666666666667,35.3648717982035,43855,164510,36.9607843137255,5.71895424836601e-05,3.60438292964245e-05,5.3181650018498e-05,2.82805429864253e-05,1.87336080929187e-05,0.345718901453958,0.00646203554119548,0.0177705977382876,0.369143780290792,0.00807754442649435,0.00565428109854604,0.0177705977382876,0.130048465266559,0.0121163166397415,0.0872374798061389,0.528301886792453,64,0.0298543630399921,0.509615384615385,0.825322114284822,"cleric"
"r0n2.0","diomedes","qd",24,4,2,0.0833333333333333,"DIOMEDES",54,32494,"r0n2.0","1",1078,503,36,29.9444444444444,48.0826338976941,6610,135714,46.6604823747681,1.5460729746444e-05,2.72836407290189e-05,6.5635173451885e-05,1.3379477665192e-05,1.77256774163053e-05,0.367559523809524,0.0238095238095238,0.0282738095238095,0.392857142857143,0.0148809523809524,0.0148809523809524,0.025297619047619,0.0654761904761905,0.0104166666666667,0.056547619047619,0.264150943396226,27,0.0130426251275271,0.490740740740741,0.181365759974313,"monarch"
"r0n2.0","meroe","qd",24,10,5,0.208333333333333,"MEROE",54,32494,"r0n2.0","1",1111,489,48,23.1458333333333,94.399330502344,41429,164231,44.014401440144,4.5004500450045e-05,1.3236617779425e-05,6.79313214340302e-05,1.73094232500173e-05,1.7199172146514e-05,0.27521613832853,0.0187319884726225,0.0115273775216138,0.43371757925072,0.00720461095100865,0.00864553314121038,0.0331412103746398,0.129682997118156,0.0187319884726225,0.0634005763688761,0.60377358490566,74,0.0434219104579647,0.552083333333333,0.955669101329838,"aristocrat"
"r0n2.0","odysseus","qd",24,5,5,0,"ODYSSEUS",54,32494,"r0n2.0","1",2029,783,39,52.025641025641,82.1466875327581,546,135650,38.590438639724,2.19046054432945e-05,1.81196184733134e-05,6.74186559044794e-05,1.42169314175228e-05,9.41758514281768e-06,0.274742676167854,0.0197941409342835,0.00950118764845606,0.480601741884402,0.0110847189231987,0.0118764845605701,0.00870942201108472,0.0973871733966746,0.0063341250989707,0.0799683293745051,0.264150943396226,31,0.00457978765308228,0.473214285714286,0.233621360463853,"messenger"
"r0n2.0","odysseus","qd",24,5,5,0,"ODYSSEUS",54,32494,"r0n2.0","1",2029,783,39,52.025641025641,82.1466875327581,546,135650,38.590438639724,2.19046054432945e-05,1.81196184733134e-05,6.74186559044794e-05,1.42169314175228e-05,9.41758514281768e-06,0.274742676167854,0.0197941409342835,0.00950118764845606,0.480601741884402,0.0110847189231987,0.0118764845605701,0.00870942201108472,0.0973871733966746,0.0063341250989707,0.0799683293745051,0.264150943396226,31,0.00457978765308228,0.473214285714286,0.233621360463853,"monarch"
"r0n2.0","penthesilea","qd",24,10,9,0.0416666666666667,"PENTHESILEA",54,32494,"r0n2.0","1",9031,2290,213,42.3990610328638,67.2438213410581,31750,164143,25.3571033108183,8.3662446634432e-05,3.58243175467507e-05,5.5364854390433e-05,1.70353398124409e-05,2.53902516949756e-05,0.339503953989935,0.00826743350107836,0.00287562904385334,0.362508986340762,0.00143781452192667,0.00143781452192667,0.01509705248023,0.126168224299065,0.00323508267433501,0.139468008626887,0.547169811320755,63,0.0522546489032116,0.540816326530612,0.80789752717244,"loving_person"
"r0n2.0","penthesilea","qd",24,10,9,0.0416666666666667,"PENTHESILEA",54,32494,"r0n2.0","1",9031,2290,213,42.3990610328638,67.2438213410581,31750,164143,25.3571033108183,8.3662446634432e-05,3.58243175467507e-05,5.5364854390433e-05,1.70353398124409e-05,2.53902516949756e-05,0.339503953989935,0.00826743350107836,0.00287562904385334,0.362508986340762,0.00143781452192667,0.00143781452192667,0.01509705248023,0.126168224299065,0.00323508267433501,0.139468008626887,0.547169811320755,63,0.0522546489032116,0.540816326530612,0.80789752717244,"monarch"
"r0n2.0","prothoe","qd",24,12,10,0.0833333333333333,"PROTHOE",54,32494,"r0n2.0","1",3779,1164,184,20.5380434782609,28.0015352521781,32049,164697,30.8017994178354,8.67366440269325e-05,1.7511635508927e-05,4.36873087119983e-05,2.67164695584913e-05,2.69676708191261e-05,0.316761988561373,0.00967883853937528,0.00527936647602288,0.371755389353278,0.00615926088869336,0.00527936647602288,0.0290365156181258,0.16454025516938,0.00571931368235812,0.0857897052353718,0.69811320754717,82,0.117026469854509,0.602272727272727,1,"servant"
"r0n2.0","prothoe","qd",24,12,10,0.0833333333333333,"PROTHOE",54,32494,"r0n2.0","1",3779,1164,184,20.5380434782609,28.0015352521781,32049,164697,30.8017994178354,8.67366440269325e-05,1.7511635508927e-05,4.36873087119983e-05,2.67164695584913e-05,2.69676708191261e-05,0.316761988561373,0.00967883853937528,0.00527936647602288,0.371755389353278,0.00615926088869336,0.00527936647602288,0.0290365156181258,0.16454025516938,0.00571931368235812,0.0857897052353718,0.69811320754717,82,0.117026469854509,0.602272727272727,1,"confidant"
"r0sb.0","adam","qd",12,7,6,0.0833333333333333,"ADAM",13,22349,"r0sb.0","0",6648,1610,364,18.2637362637363,22.9868018976971,491,100949,24.2178098676294,1.25350982751705e-05,3.9817370991718e-05,2.34146175328656e-05,2.96503286124225e-05,1.43714502517878e-05,0.473374233128834,0.00588957055214724,0.00269938650306748,0.0503067484662577,0.302822085889571,0.00417177914110429,0.00269938650306748,0.00711656441717791,0.00932515337423313,0.14159509202454,0.916666666666667,36,0.0511363636363636,0.428571428571429,0.953782718549584,"schemer"
"r0sb.0","adam","qd",12,7,6,0.0833333333333333,"ADAM",13,22349,"r0sb.0","0",6648,1610,364,18.2637362637363,22.9868018976971,491,100949,24.2178098676294,1.25350982751705e-05,3.9817370991718e-05,2.34146175328656e-05,2.96503286124225e-05,1.43714502517878e-05,0.473374233128834,0.00588957055214724,0.00269938650306748,0.0503067484662577,0.302822085889571,0.00417177914110429,0.00269938650306748,0.00711656441717791,0.00932515337423313,0.14159509202454,0.916666666666667,36,0.0511363636363636,0.428571428571429,0.953782718549584,"judiciary"
"r0sb.0","eve","qd",12,5,4,0.0833333333333333,"EVE",13,22349,"r0sb.0","0",1260,457,53,23.7735849056604,33.4391764191885,24891,103565,36.2698412698413,2.64550264550265e-05,5.25210084033613e-05,1.87181790955376e-05,2.28937728937729e-05,1.51653017895056e-05,0.466921119592875,0.0203562340966921,0.0114503816793893,0.0712468193384224,0.221374045801527,0.0139949109414758,0.0114503816793893,0.0343511450381679,0.0190839694656489,0.129770992366412,0.666666666666667,28,0,0.4,0.830036826147566,"daughter"
"r0sb.0","eve","qd",12,5,4,0.0833333333333333,"EVE",13,22349,"r0sb.0","0",1260,457,53,23.7735849056604,33.4391764191885,24891,103565,36.2698412698413,2.64550264550265e-05,5.25210084033613e-05,1.87181790955376e-05,2.28937728937729e-05,1.51653017895056e-05,0.466921119592875,0.0203562340966921,0.0114503816793893,0.0712468193384224,0.221374045801527,0.0139949109414758,0.0114503816793893,0.0343511450381679,0.0190839694656489,0.129770992366412,0.666666666666667,28,0,0.4,0.830036826147566,"unmarried_person"
"r0sb.0","frau_marthe","qd",12,6,6,0,"FRAU MARTHE",13,22349,"r0sb.0","1",3049,992,73,41.7671232876712,49.7349978910294,22953,105087,32.5352574614628,1.63988192850115e-05,6.99361410684313e-05,1.70176426542572e-05,2.99593813860787e-05,6.26706469490884e-06,0.475026567481403,0.00850159404888417,0.00797024442082891,0.0478214665249734,0.277364505844846,0.00478214665249734,0.00371944739638682,0.0334750265674814,0.012221041445271,0.129117959617428,0.666666666666667,27,0.0170454545454545,0.4,0.827696471433557,"widow"
"r0sb.0","frau_marthe","qd",12,6,6,0,"FRAU MARTHE",13,22349,"r0sb.0","1",3049,992,73,41.7671232876712,49.7349978910294,22953,105087,32.5352574614628,1.63988192850115e-05,6.99361410684313e-05,1.70176426542572e-05,2.99593813860787e-05,6.26706469490884e-06,0.475026567481403,0.00850159404888417,0.00797024442082891,0.0478214665249734,0.277364505844846,0.00478214665249734,0.00371944739638682,0.0334750265674814,0.012221041445271,0.129117959617428,0.666666666666667,27,0.0170454545454545,0.4,0.827696471433557,"opponent"
"r0sb.0","licht","qd",12,5,5,0,"LICHT",13,22349,"r0sb.0","0",1656,617,136,12.1764705882353,11.0379026140679,391,104134,37.2584541062802,3.35480407944176e-06,1.33205456095482e-05,1.42420927900829e-05,2.90319583797845e-05,2.30776331579433e-05,0.436210131332083,0.00656660412757974,0.00656660412757974,0.0562851782363977,0.318949343339587,0.0103189493433396,0.0103189493433396,0.0337711069418387,0.0112570356472795,0.109756097560976,0.916666666666667,33,0.0946969696969697,0.545454545454545,0.914731156536528,"servant"
"r0sb.0","walter","qd",12,9,7,0.166666666666667,"WALTER",13,22349,"r0sb.0","1",3186,887,216,14.75,14.9159661608502,16075,105007,27.8405524168236,1.22061798144661e-05,2.76946936966877e-05,1.62858733373604e-05,4.07431551499348e-05,7.9967693052007e-06,0.488229273285568,0.00921187308085977,0.00767656090071648,0.0542476970317298,0.254861821903787,0.00818833162743091,0.00255885363357216,0.0286591606960082,0.0301944728761515,0.116171954964176,0.916666666666667,37,0.0795454545454545,0.545454545454545,1,"judiciary"
"r12k.0","berkley","qd",37,11,8,0.0810810810810811,"BERKLEY",13,23024,"r12k.0","1",4100,1031,113,36.283185840708,44.043093553471,8976,110130,25.1463414634146,4.87804878048781e-05,0.000112984218077475,2.53106304647952e-05,3.75234521575985e-05,3.26238931179121e-05,0.46486268174475,0.00484652665589661,0.00646203554119548,0.0294830371567044,0.00323101777059774,0.00363489499192246,0.332390953150242,0.0266558966074313,0.00565428109854604,0.122778675282714,0.75,32,0.217171717171717,0.48,0.744506352292108,"father"
